参控股名称;股票代码;报告期;持股比例(%)
齐齐哈尔建华医院有限责任公司;-;2017-12-31;100.00
海宁康华医院有限公司;-;2017-12-31;100.00
江苏福恬康复医院有限公司;-;2017-12-31;100.00
上海康尔健医疗管理有限公司;-;2017-12-31;100.00
浙江千足珍珠有限公司;-;2017-12-31;100.00
诸暨市千足珍珠养殖有限公司;-;2017-12-31;100.00
浙江珍世堂生物科技有限公司;-;2017-12-31;100.00
浙江千足珠宝有限公司;-;2017-12-31;100.00
浙江悦润医疗投资管理有限公司;-;2017-12-31;100.00
山下湖珍珠控股有限公司;-;2017-12-31;100.00
常德有德商贸有限公司;-;2017-12-31;100.00
深圳市千足珠宝有限公司;-;2015-12-31;100.00
诸暨英发行珍珠有限公司;-;2015-12-31;100.00
太原千足珠宝有限公司;-;2015-12-31;100.00
浙江英格莱制药有限公司;-;2017-12-31;75.00
湖南千足珍珠有限公司;-;2017-12-31;75.00
