参控股名称;股票代码;报告期;持股比例(%)
吉林敖东胶囊有限公司;-;2017-12-31;100.00
延边公路建设有限责任公司;-;2017-12-31;100.00
吉林敖东健康科技有限公司;-;2017-12-31;100.00
吉林敖东工业园公用资产管理有限公司;-;2017-12-31;100.00
敖东国际(香港)实业有限公司;-;2017-12-31;100.00
吉林敖东延边药业股份有限公司;-;2018-03-31;99.98
吉林敖东药业集团延吉股份有限公司;-;2017-12-31;99.92
北京英伟奇信息咨询有限公司;-;2017-12-31;99.72
吉林敖东集团金海发药业股份有限公司;-;2017-12-31;99.26
吉林敖东医药科技有限公司;-;2017-12-31;98.08
吉林敖东集团力源制药股份有限公司;-;2017-12-31;98.05
敖东洮南药业股份有限公司;-;2017-12-31;96.41
吉林敖东洮南药业股份有限公司;-;2018-03-31;95.54
吉林敖东集团大连药业股份有限公司;-;2017-12-31;94.96
吉林正容医药发展有限责任公司;-;2017-12-31;87.65
吉林敖东生态药业股份有限公司;-;2017-12-31;84.82
吉林敖东医药有限责任公司;-;2017-12-31;84.42
吉林敖东鹿业有限责任公司;-;2017-12-31;83.33
吉林敖东世航药业股份有限公司;-;2017-12-31;69.38
吉林敖东林源医药营销股份有限公司;-;2017-12-31;54.55
吉林敖东生物科技股份有限公司;-;2017-12-31;51.43
吉林敖东酵素科技股份有限公司;-;2017-12-31;51.00
珠海广发信德敖东基金管理有限公司;-;2017-12-31;40.00
通钢集团敦化塔东矿业有限责任公司;-;2017-12-31;30.00
广发证券股份有限公司;000776.SZ;2017-12-31;16.92
上海第一医药股份有限公司;600833.SH;2018-03-31;4.85
吉林亚泰(集团)股份有限公司;600881.SH;2018-03-31;3.99
南京医药股份有限公司;600713.SH;2018-03-31;0.88
