参控股名称;股票代码;报告期;持股比例(%)
玛曲县顿珠药材种植开发有限公司;-;2017-06-30;100.00
康县独一味药材种植开发有限公司;-;2017-06-30;100.00
上海独一味生物科技有限公司;-;2017-06-30;100.00
四川永道医疗投资管理有限公司;-;2017-06-30;100.00
白山市三宝堂生物科技有限公司;-;2017-06-30;100.00
四川恒康源药业有限公司;-;2017-06-30;100.00
瓦房店第三医院有限责任公司;-;2017-06-30;100.00
大连辽渔医院;-;2017-06-30;100.00
康县独一味生物制药有限公司;-;2017-06-30;100.00
盱眙恒山中医医院有限公司;-;2017-06-30;100.00
四川福慧医药有限责任公司;-;2017-06-30;100.00
四川恒泽股权投资基金管理有限公司;-;2017-06-30;100.00
恒康医疗集团上海医疗投资管理有限公司;-;2017-06-30;100.00
大连德昌药业有限公司;-;2017-06-30;100.00
恒康医疗集团重庆有限公司;-;2017-06-30;100.00
绵阳爱贝尔妇产医院有限公司;-;2017-06-30;100.00
上海仁影医学影像科技有限公司;-;2017-06-30;100.00
恒康医疗投资管理(集团)有限公司;-;2017-06-30;100.00
河南恒健肿瘤医院有限公司;-;2017-06-30;100.00
上海圣拓生物科技有限公司;-;2017-06-30;100.00
恒康医疗投资(澳大利亚)有限责任公司;-;2017-06-30;100.00
萍乡市赣西肿瘤医院有限责任公司;-;2017-06-30;100.00
四川福慧医药有限公司;-;2015-12-31;100.00
泸州恒康医疗管理有限公司;-;2015-12-31;100.00
恒康医疗上海医疗投资管理有限公司;-;2015-12-31;100.00
崇州二医院有限公司;-;2017-06-30;85.00
四川奇力制药有限公司;-;2017-06-30;80.00
萍乡市赣西医院有限公司;662016.JXJ;2017-06-30;80.00
广安福源医院有限责任公司;-;2017-06-30;70.00
杰傲湃思生物医药科技(上海)有限公司;-;2015-12-31;51.13
