参控股名称;股票代码;报告期;持股比例(%)
上海海药营销咨询有限公司;-;2017-06-30;100.00
海药大健康管理(北京)有限公司;-;2017-06-30;100.00
鄂州康禾医院管理有限公司;-;2017-06-30;100.00
重庆天地药业有限责任公司;-;2017-06-30;99.27
湖南廉桥药都医药有限公司;-;2017-06-30;99.23
海口市制药厂有限公司;-;2017-06-30;94.90
上海力声特医学科技有限公司;-;2017-06-30;91.17
海南寰太股权投资基金管理有限公司;-;2017-06-30;80.00
海口多多之旅接待服务有限公司;-;2017-06-30;80.00
哈德森生物医药有限公司;-;2017-06-30;70.00
郴州市第一人民医院东院有限公司;-;2017-06-30;51.00
海南寰太生物医药产业创业投资基金合伙企业(有限合伙);-;2017-06-30;48.80
中国抗体制药有限公司;-;2017-06-30;37.50
重庆亚德科技股份有限公司;900008.CST;2017-06-30;25.71
湖南金圣达空中医院信息服务有限公司;-;2017-06-30;25.04
海南银行股份有限公司;-;2016-12-31;5.00
