参控股名称;股票代码;报告期;持股比例(%)
上海药明康德新药开发有限公司;-;2018-04-16;100.00
天津药明康德新药开发有限公司;-;2018-04-16;100.00
WuXi AppTec (Hong Kong) Limited;-;2018-04-16;100.00
WuXi AppTec International Holdings Limited;-;2018-04-16;100.00
成都药明康德新药开发有限公司;-;2018-04-16;100.00
上海外高桥药明康德众创空间管理有限公司;-;2018-04-16;70.00
武汉药明康德新药开发有限公司;-;2018-04-16;60.00
苏州药明康德新药开发股份有限公司;-;2018-04-16;54.29
上海药明巨诺生物科技有限公司;-;2018-04-16;50.00
WuXi MedImmune Biopharmaceutical Co. Limited;-;2018-04-16;50.00
Cycle Solutions, Inc.;-;2018-04-16;50.00
JW (Cayman) Therapeutics Co. Ltd;-;2018-04-16;50.00
PhageLux Inc.;-;2018-04-16;35.72
和径医药科技(上海)有限公司;-;2018-04-16;33.33
PICA HealthTechnologies Limited;-;2018-04-16;29.69
WuXi Healthcare Ventures IIL.P.;-;2018-04-16;17.31
