参控股名称;股票代码;报告期;持股比例(%)
郑州莱士血液制品有限公司;-;2017-06-30;100.00
同路生物制药有限公司;-;2017-06-30;100.00
醴陵市邦和单采血浆有限公司;-;2017-06-30;100.00
上林邦和单采血浆有限公司;-;2017-06-30;100.00
宣城十字铺同路单采血浆站有限公司;-;2017-06-30;100.00
南陵县同路单采血浆站有限公司;-;2017-06-30;100.00
泾县同路单采血浆站有限公司;-;2017-06-30;100.00
宿松县同路单采血浆站有限公司;-;2017-06-30;100.00
舒城县同路单采血浆站有限公司;-;2017-06-30;100.00
乐昌市同路单采血浆有限公司;-;2017-06-30;100.00
五河县同路单采血浆站有限公司;-;2017-06-30;100.00
庐江县同路单采血浆站有限公司;-;2017-06-30;100.00
商都县同路单采血浆有限公司;-;2017-06-30;100.00
扎赉特旗同路单采血浆有限公司;-;2017-06-30;100.00
翁牛特旗同路单采血浆有限公司;-;2017-06-30;100.00
怀集县同路单采血浆有限公司;-;2017-06-30;100.00
Zellstoff Stendal GmbH;-;2017-06-30;100.00
龙游县同路单采血浆有限公司;-;2017-06-30;100.00
全州莱士单采血浆有限公司;-;2017-06-30;100.00
保康县莱士单采血浆有限公司;-;2017-06-30;100.00
武宁莱士单采血浆站有限公司;-;2017-06-30;100.00
汕尾莱士单采血浆站有限公司;-;2017-06-30;100.00
陆河莱士单采血浆站有限公司;-;2017-06-30;100.00
浙江海康生物制品有限责任公司;-;2017-06-30;90.00
文成海康单采血浆有限公司;-;2017-06-30;90.00
磐安海康单采血浆站有限公司;-;2017-06-30;90.00
石门莱士单采血浆站有限公司;-;2017-06-30;80.00
巴马莱士单采血浆有限公司;-;2017-06-30;80.00
南宁市武鸣莱士单采血浆有限公司;-;2017-06-30;80.00
大化莱士单采血浆有限公司;-;2017-06-30;80.00
