参控股名称;股票代码;报告期;持股比例(%)
上海冠昊医疗器械有限公司;-;2017-12-31;100.00
冠昊生物科技(香港)有限公司;-;2017-12-31;100.00
西藏冠昊生物科技有限公司;-;2017-12-31;100.00
广东冠昊再生医学科技开发有限公司;-;2017-12-31;100.00
广东冠昊生物医用材料开发有限公司;-;2017-12-31;100.00
冠昊再生型医用植入器械国家工程实验室有限公司;-;2017-12-31;100.00
珠海市祥乐医疗器械有限公司;-;2017-12-31;100.00
杭州明兴生物科技有限公司;-;2017-12-31;80.00
北京申佑医学研究有限公司;-;2017-12-31;80.00
冠昊生命健康科技园有限公司;-;2017-12-31;70.25
北京文丰天济医药科技有限公司;-;2017-11-14;58.20
广东中昊药业有限公司;-;2017-11-14;58.20
广州优得清生物科技有限公司;-;2017-12-31;49.33
北昊干细胞与再生医学研究院有限公司;-;2017-12-31;30.00
广州聚生医疗科技有限公司;-;2017-12-31;26.50
