参控股名称;股票代码;报告期;持股比例(%)
华兰生物工程重庆有限公司;-;2017-12-31;100.00
华兰生物(惠水)单采血浆有限公司;-;2017-12-31;100.00
华兰生物(长顺)单采血浆有限公司;-;2017-12-31;100.00
华兰生物(瓮安)单采血浆有限公司;-;2017-12-31;100.00
华兰生物(独山)单采血浆有限公司;-;2017-12-31;100.00
都安华兰单采血浆有限公司;-;2017-12-31;100.00
贺州华兰单采血浆有限公司;-;2017-12-31;100.00
陆川华兰单采血浆有限公司;-;2017-12-31;100.00
博白华兰单采血浆有限公司;-;2017-12-31;100.00
华兰生物(封丘)单采血浆有限公司;-;2017-12-31;100.00
重庆世辰医药营销有限公司;-;2017-12-31;100.00
华兰生物工程技术(北京)有限公司;-;2017-12-31;100.00
华兰生物(长垣)单采血浆有限公司;-;2017-12-31;100.00
华兰生物(滑县)单采血浆有限公司;-;2017-12-31;100.00
华兰生物(浚县)单采血浆有限公司;-;2017-12-31;100.00
华兰生物(罗甸)单采血浆有限公司;-;2015-12-31;100.00
华兰生物(龙里)单采血浆有限公司;-;2015-12-31;100.00
华兰生物医药营销有限公司;-;2017-12-31;80.00
华兰生物疫苗有限公司;-;2017-12-31;75.00
华兰生物工程(苏州)有限公司;-;2017-12-31;75.00
华兰基因工程有限公司;-;2017-12-31;40.00
