参控股名称;股票代码;报告期;持股比例(%)
湖南千山医疗器械有限公司;-;2017-06-30;100.00
VENUS PHARMACEUTICAL MACHINERY,LLC;-;2017-06-30;100.00
China Sun Europe GmbH;-;2017-06-30;100.00
湖南千山慢病健康管理有限公司;-;2017-06-30;100.00
湖南千山投资有限公司;-;2017-06-30;100.00
广东千山医疗器械科技有限公司;-;2017-06-30;100.00
广东千山生物医疗科技有限公司;-;2017-06-30;100.00
湖南乐福地医药包材科技有限公司;-;2017-06-30;99.00
上海千山远东制药机械有限公司;-;2017-06-30;80.00
上海千山医疗科技有限公司;-;2017-06-30;80.00
湖南千海医疗科技研究院有限公司;-;2017-06-30;80.00
湖南宏灏基因生物科技有限公司;-;2015-12-31;79.73
湖南天合生物技术有限公司;303103.HNE;2017-06-30;70.00
湖南千山磁谷医疗科技有限公司;-;2017-06-30;60.00
上海申友生物技术有限责任公司;-;2017-06-30;56.47
湖南三谊医疗科技有限公司;-;2017-06-30;51.22
GV Diagnostics Holdings, Ltd;-;2017-06-30;22.34
Glucovation,Incorporated;-;2016-08-13;20.00
