00248;中国电信(00728)1月4G用户净增486万
00671;3月4日:十三届全国人大一次会议举行预备会议
00936;财政部:4月地方债务余额16.61万亿
01170;中国联通(600050)公布5月数据:4G用户净增562万
01854;中国联通(600050):11月份4G用户净增505.1万户
02332;量子通信板块午后异军突起 中国信安涨停
02409;《王者荣耀》"健康系统"新功能:12岁以下用户每日21点后无法登录
02839;欧洲电信标准化协会造访中兴通讯(000063) 近期双方将落实若干5G标准合作项目
03352;财政部:对页岩气减征资源税
03582;刘新华:沪伦通正在积极推进中
04844;习近平全票当选为国家主席、中央军委主席
05061;深市上市公司不同市值组别业绩及研发投入情况
05724;《绝地求生》将更新至1.0正式版
06019;中国联通(600050):4G用户净增505.1万户
06685;中国移动(00941)总裁:2020年实现全国范围的5G商用
06764;中国移动(00941)提前完成4G用户超5亿目标
06913;王者荣耀今推"健康系统" 家长可"一键禁玩"
07524;习近平将出席博鳌亚洲论坛开幕式并发表重要主旨演讲
07847;我国率先发布5G中频段使用规划
08512;金融工作会议大概率本周五召开 金融监管改革或是关注重点
08555;汪洋当选政协第十三届全国委员会主席
09262;腾讯将于7月4日以《王者荣耀》为试点,率先推出健康游戏防沉迷系统的"三板斧"
09436;特斯拉概念股小幅拉升
09468;腾讯(00700)公布"《王者荣耀》健康系统"上线试运行的首日情况
09752;全国政协十三届一次会议将于2日下午举行新闻发布会
09815;腾讯(00700)将联合出品"吃鸡"游戏《绝地求生》正版手游
10059;今年将在5个城市开展5G外场试验
10502;上海临港(600848):本公司未与特斯拉公司进行过接触
10556;华为与英国电信启动5G合作 有望推动标准化进程
11096;中国联通(600050):4月份4G用户净增502.8万户
11455;2017年是5G标准元年
