公司名称;股票代码;营业总收入(万元)
上海医药集团股份有限公司;601607.SH;13,084,718.19
九州通医药集团股份有限公司;600998.SH;7,394,289.44
国药集团药业股份有限公司;600511.SH;3,628,474.63
康美药业股份有限公司;600518.SH;2,647,697.10
广州白云山医药集团股份有限公司;600332.SH;2,095,422.52
浙江英特集团股份有限公司;000411.SZ;1,890,733.10
嘉事堂药业股份有限公司;002462.SZ;1,423,889.97
云南鸿翔一心堂药业(集团)股份有限公司;002727.SZ;775,113.94
浙江康恩贝制药股份有限公司;600572.SH;529,396.68
石家庄以岭药业股份有限公司;002603.SZ;408,126.67
仁和药业股份有限公司;000650.SZ;384,377.14
贵州益佰制药股份有限公司;600594.SH;380,766.18
广东太安堂药业股份有限公司;002433.SZ;323,894.06
上海第一医药股份有限公司;600833.SH;155,614.62
贵阳朗玛信息技术股份有限公司;300288.SZ;41,175.83
海虹企业(控股)股份有限公司;000503.SZ;18,399.37
