公司名称;股票代码;营业总收入(万元)
京东方科技集团股份有限公司;000725.SZ;9,380,047.92
九州通医药集团股份有限公司;600998.SH;7,394,289.44
康美药业股份有限公司;600518.SH;2,647,697.10
瑞康医药股份有限公司;002589.SZ;2,329,362.05
广州白云山医药集团股份有限公司;600332.SH;2,095,422.52
上海复星医药(集团)股份有限公司;600196.SH;1,853,355.54
湖北凯乐科技股份有限公司;600260.SH;1,513,842.93
山东新华医疗器械股份有限公司;600587.SH;998,324.62
华邦生命健康股份有限公司;002004.SZ;910,890.04
湖南电广传媒股份有限公司;000917.SZ;874,148.22
云南鸿翔一心堂药业(集团)股份有限公司;002727.SZ;775,113.94
东华软件股份公司;002065.SZ;729,012.85
东软集团股份有限公司;600718.SH;713,113.47
乐视网信息技术(北京)股份有限公司;300104.SZ;709,607.76
用友网络科技股份有限公司;600588.SH;634,365.85
贵州信邦制药股份有限公司;002390.SZ;600,247.10
爱尔眼科医院集团股份有限公司;300015.SZ;596,284.56
浙江康恩贝制药股份有限公司;600572.SH;529,396.68
乐普(北京)医疗器械股份有限公司;300003.SZ;453,764.27
广东新会美达锦纶股份有限公司;000782.SZ;355,871.24
江苏鱼跃医疗设备股份有限公司;002223.SZ;354,156.27
广东太安堂药业股份有限公司;002433.SZ;323,894.06
汤臣倍健股份有限公司;300146.SZ;311,079.54
恒生电子股份有限公司;600570.SH;266,612.14
贵州百灵企业集团制药股份有限公司;002424.SZ;259,181.67
广东宜通世纪科技股份有限公司;300310.SZ;258,246.33
深圳达实智能股份有限公司;002421.SZ;257,248.77
万达信息股份有限公司;300168.SZ;241,548.26
宜华健康医疗股份有限公司;000150.SZ;211,617.32
银江股份有限公司;300020.SZ;194,222.12
