公司名称;股票代码;营业总收入(万元)
中国平安保险(集团)股份有限公司;601318.SH;89,088,200.00
上海汽车集团股份有限公司;600104.SH;87,063,942.70
中国工商银行股份有限公司;601398.SH;72,650,200.00
中国中铁股份有限公司;601390.SH;69,336,650.70
国泰君安证券股份有限公司;601211.SH;2,380,413.29
万向钱潮股份有限公司;000559.SZ;1,115,424.14
中航资本控股股份有限公司;600705.SH;1,095,086.17
宁波杉杉股份有限公司;600884.SH;827,054.09
郑州煤矿机械集团股份有限公司;601717.SH;754,767.12
新华联文化旅游发展股份有限公司;000620.SZ;744,140.48
顺发恒业股份公司;000631.SZ;668,169.52
上海宝钢包装股份有限公司;601968.SH;454,636.02
皇氏集团股份有限公司;002329.SZ;236,675.39
旷达科技集团股份有限公司;002516.SZ;231,716.93
上海新文化传媒集团股份有限公司;300336.SZ;123,321.61
天津津滨发展股份有限公司;000897.SZ;97,616.01
南京纺织品进出口股份有限公司;600250.SH;79,938.89
黑龙江国中水务股份有限公司;600187.SH;43,978.20
