公司名称;股票代码;营业总收入(万元)
九州通医药集团股份有限公司;600998.SH;7,394,289.44
康美药业股份有限公司;600518.SH;2,647,697.10
湖北凯乐科技股份有限公司;600260.SH;1,513,842.93
华邦生命健康股份有限公司;002004.SZ;910,890.04
神州数码信息服务股份有限公司;000555.SZ;818,705.67
东软集团股份有限公司;600718.SH;713,113.47
美年大健康产业控股股份有限公司;002044.SZ;623,305.08
贵州信邦制药股份有限公司;002390.SZ;600,247.10
方正科技集团股份有限公司;600601.SH;509,880.21
迪安诊断技术集团股份有限公司;300244.SZ;500,412.42
西安国际医学投资股份有限公司;000516.SZ;405,950.08
江苏鱼跃医疗设备股份有限公司;002223.SZ;354,156.27
汤臣倍健股份有限公司;300146.SZ;311,079.54
贵州百灵企业集团制药股份有限公司;002424.SZ;259,181.67
广东宜通世纪科技股份有限公司;300310.SZ;258,246.33
深圳达实智能股份有限公司;002421.SZ;257,248.77
万达信息股份有限公司;300168.SZ;241,548.26
银江股份有限公司;300020.SZ;194,222.12
海南海药股份有限公司;000566.SZ;182,452.16
深圳市天地(集团)股份有限公司;000023.SZ;122,918.71
焦点科技股份有限公司;002315.SZ;122,265.69
卫宁健康科技集团股份有限公司;300253.SZ;120,375.63
北京数字政通科技股份有限公司;300075.SZ;120,297.70
上海延华智能科技(集团)股份有限公司;002178.SZ;119,099.20
通策医疗投资股份有限公司;600763.SH;117,972.78
创业软件股份有限公司;300451.SZ;115,295.29
思创医惠科技股份有限公司;300078.SZ;111,225.17
珠海和佳医疗设备股份有限公司;300273.SZ;111,181.19
合肥美亚光电技术股份有限公司;002690.SZ;109,394.02
内蒙古福瑞医疗科技股份有限公司;300049.SZ;84,967.50
