公司名称;股票代码;营业总收入(万元)
中国平安保险(集团)股份有限公司;601318.SH;89,088,200.00
浙江中国小商品城集团股份有限公司;600415.SH;1,001,709.66
用友网络科技股份有限公司;600588.SH;634,365.85
腾邦国际商业服务集团股份有限公司;300178.SZ;352,964.99
北京旋极信息技术股份有限公司;300324.SZ;329,714.08
北京中长石基信息技术股份有限公司;002153.SZ;296,118.66
北京梅泰诺通信技术股份有限公司;300038.SZ;275,132.79
广东宝丽华新能源股份有限公司;000690.SZ;251,487.21
广联达科技股份有限公司;002410.SZ;235,671.66
北京飞利信科技股份有限公司;300287.SZ;222,067.64
大连友谊(集团)股份有限公司;000679.SZ;184,324.15
深圳市新国都技术股份有限公司;300130.SZ;123,691.35
北京中科金财科技股份有限公司;002657.SZ;122,601.77
深圳市银之杰科技股份有限公司;300085.SZ;114,767.88
北京拓尔思信息技术股份有限公司;300229.SZ;82,132.34
成都三泰控股集团股份有限公司;002312.SZ;80,554.17
上海安硕信息技术股份有限公司;300380.SZ;51,357.10
汉鼎宇佑互联网股份有限公司;300300.SZ;40,438.54
北京三联虹普新合纤技术服务股份有限公司;300384.SZ;29,322.56
