公司名称;股票代码;营业总收入(万元)
华东医药股份有限公司;000963.SZ;2,783,182.31
上海复星医药(集团)股份有限公司;600196.SH;1,853,355.54
人福医药集团股份公司;600079.SH;1,544,568.41
辽宁成大股份有限公司;600739.SH;1,399,882.74
江苏恒瑞医药股份有限公司;600276.SH;1,383,562.94
四川科伦药业股份有限公司;002422.SZ;1,143,494.88
浙江海正药业股份有限公司;600267.SH;1,057,152.67
丽珠医药集团股份有限公司;000513.SZ;853,096.86
亿帆医药股份有限公司;002019.SZ;437,329.40
深圳信立泰药业股份有限公司;002294.SZ;415,377.66
哈尔滨誉衡药业股份有限公司;002437.SZ;304,188.35
华兰生物工程股份有限公司;002007.SZ;236,817.66
重庆智飞生物制品股份有限公司;300122.SZ;134,256.86
北京双鹭药业股份有限公司;002038.SZ;124,207.63
深圳康泰生物制品股份有限公司;300601.SZ;116,117.58
安徽安科生物工程(集团)股份有限公司;300009.SZ;109,626.83
贝达药业股份有限公司;300558.SZ;102,635.87
浙江佐力药业股份有限公司;300181.SZ;79,391.17
云南沃森生物技术股份有限公司;300142.SZ;66,826.48
成都泰合健康科技集团股份有限公司;000790.SZ;59,094.89
冠昊生物科技股份有限公司;300238.SZ;45,036.70
