参控股名称;股票代码;报告期;持股比例(%)
吉林草还丹药业有限公司;-;2017-12-31;100.00
吉林紫鑫敦化医药药材有限公司;-;2017-12-31;100.00
吉林紫鑫初元药业有限公司;-;2017-12-31;100.00
吉林紫鑫般若药业有限公司;-;2017-12-31;100.00
吉林紫鑫禺拙药业有限公司;-;2017-12-31;100.00
吉林紫鑫红石种养殖有限公司;-;2017-12-31;100.00
吉林紫鑫人参销售有限公司;-;2017-12-31;100.00
吉林紫鑫人参研发有限公司;-;2017-12-31;100.00
吉林紫鑫药物研究有限公司;-;2017-12-31;100.00
吉林中科紫鑫科技有限公司;-;2017-12-31;100.00
吉林紫鑫金桂药业有限公司;-;2017-12-31;100.00
吉林紫鑫高科技功能食品有限公司;-;2017-12-31;100.00
Fytagoras B.V.;-;2017-12-31;100.00
吉林紫鑫参工堂生物科技有限公司;-;2017-12-31;100.00
吉林紫鑫汪清药业有限公司;-;2017-12-31;100.00
Zixin Pharmaceuticals USA CORP;-;2017-12-31;100.00
北方环境能源交易所有限公司;-;2017-12-31;97.97
长春农村商业银行股份有限公司;-;2016-12-31;2.72
