参控股名称;股票代码;报告期;持股比例(%)
复星实业(香港)有限公司;-;2017-12-31;100.00
上海复星平耀投资管理有限公司;-;2017-12-31;100.00
上海复星医院投资(集团)有限公司;-;2017-12-31;100.00
Fosun Pharma USA Inc.;-;2017-12-31;100.00
Fosun Pharma Industrial Pte.Ltd.;-;2017-12-31;100.00
Fosun Pharmaceutical AG.;-;2017-12-31;100.00
上海复星长征医学科学有限公司;-;2017-12-31;100.00
上海复星医药产业发展有限公司;-;2017-12-31;100.00
湖南洞庭药业股份有限公司;-;2017-12-31;77.78
能悦有限公司;-;2017-12-31;67.36
北京金象复星医药股份有限公司;-;2017-12-31;50.00
国药产业投资有限公司;-;2017-12-31;49.00
国药控股医疗投资管理有限公司;-;2017-12-31;45.00
Sovereign Medical Services, lnc.;-;2017-12-31;30.00
天津药业集团有限公司;-;2017-12-31;25.00
Saladax Biomedical, Inc.;-;2017-12-31;24.74
上海复星高科技集团财务有限公司;-;2017-12-31;20.00
Nature’s Sunshine Products, Inc.;-;2017-12-31;15.26
重药控股股份有限公司;000950.SZ;2017-12-31;2.05
