参控股名称;股票代码;报告期;持股比例(%)
安徽丰原铜陵中药饮片有限公司;-;2017-06-30;100.00
安徽丰原医药营销有限公司;-;2017-06-30;100.00
合肥丰原医药发展有限公司;-;2017-06-30;100.00
马鞍山丰原制药有限公司;-;2017-06-30;100.00
蚌埠丰原涂山制药有限公司;-;2017-06-30;100.00
安徽丰原医药进出口有限公司;-;2017-06-30;100.00
安徽丰原利康制药有限公司;-;2017-06-30;100.00
安徽丰原宿州医药科技有限公司;-;2017-06-30;100.00
安徽丰原蚌埠医药有限公司;-;2017-06-30;100.00
蚌埠丰原医药科技发展有限公司;-;2017-06-30;100.00
安徽丰原大药房连锁有限公司;-;2017-06-30;100.00
安徽丰原铜陵医药有限公司;-;2017-06-30;100.00
马鞍山丰原药品经营有限公司;-;2017-06-30;100.00
淮南泰复制药有限公司;-;2017-06-30;100.00
安徽丰原中人药业有限公司;-;2015-12-31;60.00
