公司名称;股票代码;营业总收入(万元)
康美药业股份有限公司;600518.SH;2,647,697.10
天士力医药集团股份有限公司;600535.SH;1,609,415.00
北京同仁堂股份有限公司;600085.SH;1,337,596.63
华北制药股份有限公司;600812.SH;770,912.19
湖北济川药业股份有限公司;600566.SH;564,200.91
葵花药业集团股份有限公司;002737.SZ;385,511.98
仁和药业股份有限公司;000650.SZ;384,377.14
浙江尖峰集团股份有限公司;600668.SH;282,656.72
浙江永太科技股份有限公司;002326.SZ;275,112.23
健民药业集团股份有限公司;600976.SH;271,150.28
亚宝药业集团股份有限公司;600351.SH;255,851.46
山东山大华特科技股份有限公司;000915.SZ;176,723.32
江中药业股份有限公司;600750.SH;174,664.25
湖南汉森制药股份有限公司;002412.SZ;82,993.78
康芝药业股份有限公司;300086.SZ;48,083.17
