公司名称;股票代码;营业总收入(万元)
浙江海正药业股份有限公司;600267.SH;1,057,152.67
丽珠医药集团股份有限公司;000513.SZ;853,096.86
迪安诊断技术集团股份有限公司;300244.SZ;500,412.42
浙江仙琚制药股份有限公司;002332.SZ;285,255.53
北京荣之联科技股份有限公司;002642.SZ;188,879.64
马应龙药业集团股份有限公司;600993.SH;175,059.24
上海东富龙科技股份有限公司;300171.SZ;172,487.92
桂林三金药业股份有限公司;002275.SZ;161,601.62
上海科华生物工程股份有限公司;002022.SZ;159,411.62
中山大学达安基因股份有限公司;002030.SZ;154,242.93
吉林紫鑫药业股份有限公司;002118.SZ;132,723.08
安徽安科生物工程(集团)股份有限公司;300009.SZ;109,626.83
山西仟源医药集团股份有限公司;300254.SZ;93,892.80
中源协和细胞基因工程股份有限公司;600645.SH;87,091.35
浙江佐力药业股份有限公司;300181.SZ;79,391.17
山东东方海洋科技股份有限公司;002086.SZ;77,940.73
上海开能环保设备股份有限公司;300272.SZ;70,750.16
上海姚记扑克股份有限公司;002605.SZ;66,263.48
浙江济民制药股份有限公司;603222.SH;60,289.87
北京北陆药业股份有限公司;300016.SZ;52,253.81
博爱新开源医疗科技集团股份有限公司;300109.SZ;48,858.15
华平信息技术股份有限公司;300074.SZ;45,553.64
冠昊生物科技股份有限公司;300238.SZ;45,036.70
江苏四环生物股份有限公司;000518.SZ;34,605.46
厦门艾德生物医药科技股份有限公司;300685.SZ;33,037.13
福建广生堂药业股份有限公司;300436.SZ;29,612.27
南华生物医药股份有限公司;000504.SZ;6,739.30
