公司名称;股票代码;营业总收入(万元)
华东医药股份有限公司;000963.SZ;2,783,182.31
广州白云山医药集团股份有限公司;600332.SH;2,095,422.52
上海复星医药(集团)股份有限公司;600196.SH;1,853,355.54
嘉事堂药业股份有限公司;002462.SZ;1,423,889.97
江苏恒瑞医药股份有限公司;600276.SH;1,383,562.94
华润双鹤药业股份有限公司;600062.SH;642,184.68
石家庄以岭药业股份有限公司;002603.SZ;408,126.67
贵州百灵企业集团制药股份有限公司;002424.SZ;259,181.67
亚宝药业集团股份有限公司;600351.SH;255,851.46
通化东宝药业股份有限公司;600867.SH;254,532.50
保龄宝生物股份有限公司;002286.SZ;159,299.62
河北常山生化药业股份有限公司;300255.SZ;142,016.14
常州千红生化制药股份有限公司;002550.SZ;106,546.61
三诺生物传感股份有限公司;300298.SZ;103,300.77
易联众信息技术股份有限公司;300096.SZ;62,554.01
