公司名称;股票代码;营业总收入(万元)
深圳市海王生物工程股份有限公司;000078.SZ;2,493,963.77
上海复星医药(集团)股份有限公司;600196.SH;1,853,355.54
南京新街口百货商店股份有限公司;600682.SH;1,796,035.54
吉林亚泰(集团)股份有限公司;600881.SH;1,765,468.29
江苏恒瑞医药股份有限公司;600276.SH;1,383,562.94
四川科伦药业股份有限公司;002422.SZ;1,143,494.88
华润三九医药股份有限公司;000999.SZ;1,111,991.64
浙江海正药业股份有限公司;600267.SH;1,057,152.67
昆药集团股份有限公司;600422.SH;585,228.74
天津中新药业集团股份有限公司;600329.SH;568,924.25
普洛药业股份有限公司;000739.SZ;555,176.31
浙江康恩贝制药股份有限公司;600572.SH;529,396.68
贵州益佰制药股份有限公司;600594.SH;380,766.18
山西振东制药股份有限公司;300158.SZ;373,160.26
上海兰生股份有限公司;600826.SH;333,513.49
哈尔滨誉衡药业股份有限公司;002437.SZ;304,188.35
江苏吴中实业股份有限公司;600200.SH;296,048.78
安徽丰原药业股份有限公司;000153.SZ;257,810.54
德展大健康股份有限公司;000813.SZ;222,029.48
广州市香雪制药股份有限公司;300147.SZ;218,731.74
北大医药股份有限公司;000788.SZ;214,591.81
福安药业(集团)股份有限公司;300194.SZ;209,080.68
桂林三金药业股份有限公司;002275.SZ;161,601.62
通化金马药业集团股份有限公司;000766.SZ;152,141.03
安徽安科生物工程(集团)股份有限公司;300009.SZ;109,626.83
贝达药业股份有限公司;300558.SZ;102,635.87
上海海欣集团股份有限公司;600851.SH;100,043.68
中珠医疗控股股份有限公司;600568.SH;98,102.38
湖南方盛制药股份有限公司;603998.SH;72,076.93
成都泰合健康科技集团股份有限公司;000790.SZ;59,094.89
