公司名称;股票代码;营业总收入(万元)
哈药集团股份有限公司;600664.SH;1,201,753.13
华润三九医药股份有限公司;000999.SZ;1,111,991.64
健康元药业集团股份有限公司;600380.SH;1,077,925.82
东阿阿胶股份有限公司;000423.SZ;737,234.03
昆药集团股份有限公司;600422.SH;585,228.74
汤臣倍健股份有限公司;300146.SZ;311,079.54
贵州圣济堂医药产业股份有限公司;600227.SH;169,686.69
苏州天马精细化学品股份有限公司;002453.SZ;147,266.07
潜江永安药业股份有限公司;002365.SZ;93,277.17
包头东宝生物技术股份有限公司;300239.SZ;35,624.44
启迪古汉集团股份有限公司;000590.SZ;34,353.92
广东星普医学科技股份有限公司;300143.SZ;32,922.96
上海交大昂立股份有限公司;600530.SH;28,207.44
量子高科(中国)生物股份有限公司;300149.SZ;27,535.36
甘肃皇台酒业股份有限公司;000995.SZ;4,760.51
