公司名称;股票代码;营业总收入(万元)
中国平安保险(集团)股份有限公司;601318.SH;89,088,200.00
上海汽车集团股份有限公司;600104.SH;87,063,942.70
中国人寿保险股份有限公司;601628.SH;65,319,500.00
中国太平洋保险(集团)股份有限公司;601601.SH;31,980,900.00
宝山钢铁股份有限公司;600019.SH;28,949,779.19
苏宁易购集团股份有限公司;002024.SZ;18,792,776.40
新华人寿保险股份有限公司;601336.SH;14,413,200.00
华域汽车系统股份有限公司;600741.SH;14,048,725.05
比亚迪股份有限公司;002594.SZ;10,591,470.20
中国东方航空股份有限公司;600115.SH;10,172,100.00
京东方科技集团股份有限公司;000725.SZ;9,380,047.92
四川长虹电器股份有限公司;600839.SH;7,763,247.67
湖南华菱钢铁股份有限公司;000932.SZ;7,665,636.19
九州通医药集团股份有限公司;600998.SH;7,394,289.44
上海钢联电子商务股份有限公司;300226.SZ;7,369,705.13
山西太钢不锈钢股份有限公司;000825.SZ;6,778,978.10
华夏银行股份有限公司;600015.SH;6,638,400.00
新希望六和股份有限公司;000876.SZ;6,256,684.86
华夏幸福基业股份有限公司;600340.SH;5,963,542.03
深圳市爱施德股份有限公司;002416.SZ;5,673,587.05
天茂实业集团股份有限公司;000627.SZ;5,340,558.01
陕西煤业股份有限公司;601225.SH;5,092,700.20
国机汽车股份有限公司;600335.SH;5,024,013.97
杭州海康威视数字技术股份有限公司;002415.SZ;4,190,547.66
天音通信控股股份有限公司;000829.SZ;3,962,772.66
荣盛房地产发展股份有限公司;002146.SZ;3,870,401.15
南京钢铁股份有限公司;600282.SH;3,760,066.41
瑞茂通供应链管理股份有限公司;600180.SH;3,749,747.51
欧菲科技股份有限公司;002456.SZ;3,379,103.14
重庆百货大楼股份有限公司;600729.SH;3,291,536.51
