公司名称;股票代码;营业总收入(万元)
上海医药集团股份有限公司;601607.SH;13,084,718.19
九州通医药集团股份有限公司;600998.SH;7,394,289.44
上海复星医药(集团)股份有限公司;600196.SH;1,853,355.54
江苏恒瑞医药股份有限公司;600276.SH;1,383,562.94
健康元药业集团股份有限公司;600380.SH;1,077,925.82
东软集团股份有限公司;600718.SH;713,113.47
爱尔眼科医院集团股份有限公司;300015.SZ;596,284.56
迪安诊断技术集团股份有限公司;300244.SZ;500,412.42
江苏鱼跃医疗设备股份有限公司;002223.SZ;354,156.27
株洲千金药业股份有限公司;600479.SH;318,274.38
通化东宝药业股份有限公司;600867.SH;254,532.50
万达信息股份有限公司;300168.SZ;241,548.26
卫宁健康科技集团股份有限公司;300253.SZ;120,375.63
上海延华智能科技(集团)股份有限公司;002178.SZ;119,099.20
通策医疗投资股份有限公司;600763.SH;117,972.78
百大集团股份有限公司;600865.SH;95,607.08
广东宝莱特医用科技股份有限公司;300246.SZ;71,147.29
天津九安医疗电子股份有限公司;002432.SZ;59,791.89
康芝药业股份有限公司;300086.SZ;48,083.17
