公司名称;股票代码;营业总收入(万元)
中国平安保险(集团)股份有限公司;601318.SH;89,088,200.00
绿地控股集团股份有限公司;600606.SH;29,041,822.28
上海钢联电子商务股份有限公司;300226.SZ;7,369,705.13
海通证券股份有限公司;600837.SH;2,822,166.72
上海豫园旅游商城股份有限公司;600655.SH;1,711,124.68
上海锦江国际酒店发展股份有限公司;600754.SH;1,358,258.36
北京东方雨虹防水技术股份有限公司;002271.SZ;1,029,296.54
上海陆家嘴金融贸易区开发股份有限公司;600663.SH;932,459.38
上海新世界股份有限公司;600628.SH;302,249.06
上海爱建集团股份有限公司;600643.SH;233,410.20
上海新黄浦置业股份有限公司;600638.SH;181,048.93
上海第一医药股份有限公司;600833.SH;155,614.62
上海三毛企业(集团)股份有限公司;600689.SH;127,746.12
上海亚通股份有限公司;600692.SH;121,383.60
